Unnamed: 0,id,code_id_1,code_id_2,label,language
339.0,339,310,351,0,Java
1500.0,1500,1408,1508,0,Java
2199.0,2199,1931,1981,0,Java
305.0,305,308,316,0,Java
2042.0,2042,1408,1848,0,Java
2599.0,2599,2152,2403,0,Java
775.0,775,312,791,0,Java
1677.0,1677,1408,1559,0,Java
2807.0,2807,2202,2611,0,Java
154.0,154,109,158,1,Java
3088.0,3088,2792,2898,0,Java
,3536,3554,3570,1,C
3279.0,3279,2792,3089,0,Java
,3364,4554,4555,1,C
2775.0,2775,2141,2579,0,Java
1175.0,1175,1068,1192,1,Java
,3480,3494,3508,1,C
2286.0,2286,2001,2069,0,Java
,4113,4612,4613,1,C
2161.0,2161,1931,1943,0,Java
681.0,681,355,697,0,Java
220.0,220,199,226,0,Java
2015.0,2015,1408,1835,0,Java
1457.0,1457,1408,1472,0,Java
1122.0,1122,1068,1139,1,Java
2075.0,2075,1408,1718,0,Java
3066.0,3066,2792,2876,0,Java
2082.0,2082,1408,1593,0,Java
,4142,4156,4217,1,C
763.0,763,306,779,0,Java
829.0,829,312,845,0,Java
3004.0,3004,2813,2814,1,Java
3213.0,3213,2792,3023,1,Java
2679.0,2679,2137,2483,0,Java
2665.0,2665,2150,2469,0,Java
67.0,67,4,69,0,Java
,3191,3172,3206,0,C
3134.0,3134,2792,2944,0,Java
945.0,945,545,961,0,Java
,3807,3830,3856,1,C
2766.0,2766,2137,2570,0,Java
3230.0,3230,2792,3040,0,Java
2899.0,2899,2669,2706,0,Java
2125.0,2125,1884,1905,1,Java
2718.0,2718,2148,2522,0,Java
,4197,4272,4281,1,C
1266.0,1266,1212,1284,0,Java
1578.0,1578,1408,1432,0,Java
1280.0,1280,1212,1298,0,Java
,3764,3750,3807,1,C
965.0,965,355,981,0,Java
,3850,3883,3907,1,C
3271.0,3271,2792,3081,0,Java
1612.0,1612,1408,1594,0,Java
2913.0,2913,2669,2720,0,Java
1481.0,1481,1408,1493,1,Java
1427.0,1427,1408,1443,0,Java
1751.0,1751,1408,1686,0,Java
2867.0,2867,2669,2674,1,Java
2923.0,2923,2669,2730,0,Java
,3575,3558,3610,1,C
788.0,788,312,804,0,Java
,3570,3556,3605,0,C
803.0,803,355,819,0,Java
1719.0,1719,1408,1662,0,Java
,3583,3620,3621,0,C
2545.0,2545,2143,2349,0,Java
570.0,570,312,586,1,Java
,3587,3620,3626,1,C
3180.0,3180,2792,2990,0,Java
2055.0,2055,1408,1853,0,Java
219.0,219,199,225,0,Java
1549.0,1549,1408,1552,0,Java
380.0,380,308,394,0,Java
,3809,3815,3858,1,C
1382.0,1382,1212,1396,1,Java
,3167,3172,3182,0,C
,3636,3617,3678,0,C
1510.0,1510,1408,1518,0,Java
,3745,3750,3788,1,C
1944.0,1944,1408,1797,0,Java
,3346,4518,4519,1,C
479.0,479,312,494,0,Java
738.0,738,303,754,1,Java
2117.0,2117,1884,1897,1,Java
894.0,894,312,910,0,Java
100.0,100,0,103,0,Java
1747.0,1747,1408,1653,1,Java
2737.0,2737,2152,2541,0,Java
246.0,246,199,252,0,Java
18.0,18,0,20,0,Java
1469.0,1469,1408,1483,0,Java
,3670,3613,3712,1,C
611.0,611,310,627,0,Java
1950.0,1950,1408,1799,0,Java
2233.0,2233,2001,2016,0,Java
257.0,257,199,263,0,Java
3261.0,3261,2792,3071,0,Java
415.0,415,312,430,0,Java
771.0,771,312,787,0,Java
1371.0,1371,1212,1385,0,Java
141.0,141,109,145,0,Java
3035.0,3035,2792,2845,0,Java
,3324,4474,4475,1,C
,4107,4156,4181,1,C
92.0,92,0,95,0,Java
223.0,223,199,229,0,Java
,3263,4352,4353,1,C
666.0,666,322,682,0,Java
,3475,3490,3502,1,C
1862.0,1862,1408,1755,0,Java
2063.0,2063,1408,1772,0,Java
3171.0,3171,2790,2981,0,Java
865.0,865,306,881,0,Java
,4050,4105,4114,0,C
,3186,3172,3201,0,C
1264.0,1264,1212,1282,0,Java
1071.0,1071,1068,1088,1,Java
1257.0,1257,1212,1276,0,Java
816.0,816,312,832,0,Java
,3857,3890,3916,1,C
2609.0,2609,2212,2413,0,Java
,3189,4292,4293,1,C
1376.0,1376,1212,1390,0,Java
1697.0,1697,1408,1650,0,Java
,3146,3118,3157,1,C
,3574,3556,3609,1,C
,3658,3617,3700,1,C
470.0,470,312,485,0,Java
3143.0,3143,2790,2953,0,Java
1302.0,1302,1212,1318,0,Java
527.0,527,306,542,0,Java
916.0,916,306,932,0,Java
716.0,716,322,732,0,Java
,4159,4650,4651,1,C
3296.0,3296,2792,3106,0,Java
,3652,3617,3694,0,C
,4016,3879,4079,1,C
740.0,740,312,756,0,Java
773.0,773,303,789,0,Java
298.0,298,303,305,1,Java
,3634,3617,3676,0,C
1354.0,1354,1212,1236,0,Java
625.0,625,303,641,0,Java
692.0,692,303,708,0,Java
1588.0,1588,1408,1578,0,Java
,3206,3221,3223,1,C
,3492,3492,3521,1,C
2701.0,2701,2143,2505,0,Java
2340.0,2340,2001,2123,1,Java
33.0,33,0,35,0,Java
,3201,3175,3217,1,C
2263.0,2263,2001,2046,1,Java
2658.0,2658,2193,2462,0,Java
1648.0,1648,1408,1552,0,Java
1222.0,1222,1212,1240,0,Java
,3341,4508,4509,1,C
2756.0,2756,2232,2560,0,Java
,3718,3750,3761,1,C
,3157,3147,3169,1,C
123.0,123,109,127,0,Java
781.0,781,312,797,0,Java
3291.0,3291,2792,3101,0,Java
,3649,3620,3691,0,C
2772.0,2772,2193,2576,0,Java
,3976,3883,4039,1,C
3178.0,3178,2790,2988,0,Java
3039.0,3039,2790,2849,0,Java
2584.0,2584,2145,2388,0,Java
2087.0,2087,1408,1710,0,Java
2514.0,2514,2168,2318,0,Java
,3586,3624,3625,1,C
138.0,138,109,142,1,Java
278.0,278,199,284,0,Java
95.0,95,4,98,1,Java
2478.0,2478,2150,2282,0,Java
,3316,4458,4459,1,C
,3413,3416,3434,0,C
1576.0,1576,1408,1571,0,Java
1342.0,1342,1212,1219,0,Java
71.0,71,0,73,1,Java
2932.0,2932,2669,2739,0,Java
2491.0,2491,2150,2295,0,Java
2588.0,2588,2137,2392,0,Java
193.0,193,179,198,1,Java
1058.0,1058,1068,1075,1,Java
2799.0,2799,2202,2603,1,Java
2174.0,2174,1931,1956,0,Java
1224.0,1224,1212,1242,1,Java
734.0,734,308,750,0,Java
347.0,347,306,360,0,Java
,3160,3172,3173,1,C
3177.0,3177,2792,2987,0,Java
1605.0,1605,1408,1589,0,Java
1805.0,1805,1408,1723,0,Java
2064.0,2064,1408,1855,1,Java
,3926,3912,3989,1,C
,3319,4464,4465,1,C
,3479,3486,3507,1,C
2522.0,2522,2179,2326,0,Java
,3132,3130,3140,1,C
1101.0,1101,1068,1118,1,Java
,3691,3638,3733,0,C
,3171,4286,4287,1,C
,4064,4105,4128,0,C
844.0,844,306,860,0,Java
2078.0,2078,1408,1772,0,Java
2779.0,2779,2219,2583,0,Java
,3498,3492,3527,1,C
2993.0,2993,2790,2802,0,Java
656.0,656,312,672,0,Java
1035.0,1035,306,1051,0,Java
2755.0,2755,2193,2559,0,Java
1203.0,1203,1212,1221,0,Java
,3965,3885,4028,1,C
,3921,3904,3984,1,C
2630.0,2630,2148,2434,0,Java
,3172,3175,3187,0,C
2861.0,2861,2659,2667,1,Java
2696.0,2696,2148,2500,0,Java
,3616,3613,3658,1,C
3089.0,3089,2813,2899,0,Java
2392.0,2392,2143,2190,0,Java
,3416,3416,3437,0,C
1740.0,1740,1408,1678,0,Java
2644.0,2644,2219,2448,0,Java
1340.0,1340,1212,1356,0,Java
,3717,3750,3760,1,C
3250.0,3250,2792,3060,0,Java
,3787,3830,3836,1,C
3184.0,3184,2792,2994,0,Java
2380.0,2380,2152,2177,0,Java
2225.0,2225,2001,2008,0,Java
827.0,827,310,843,0,Java
,3236,4298,4299,1,C
,3304,4434,4435,1,C
1486.0,1486,1408,1497,0,Java
2636.0,2636,2139,2440,0,Java
2131.0,2131,1884,1911,1,Java
,4074,4139,4140,1,C
2561.0,2561,2143,2365,0,Java
2441.0,2441,2202,2245,0,Java
1383.0,1383,1212,1397,1,Java
991.0,991,306,1007,0,Java
1018.0,1018,312,1034,0,Java
3052.0,3052,2792,2862,0,Java
1431.0,1431,1408,1447,0,Java
306.0,306,306,317,0,Java
1456.0,1456,1408,1471,0,Java
3061.0,3061,2792,2871,0,Java
1886.0,1886,1408,1477,0,Java
,3631,3624,3673,0,C
2500.0,2500,2141,2304,0,Java
1319.0,1319,1212,1335,0,Java
817.0,817,312,833,0,Java
,4146,4147,4221,1,C
2857.0,2857,2659,2663,1,Java
1043.0,1043,306,1059,0,Java
2575.0,2575,2179,2379,0,Java
2519.0,2519,2202,2323,0,Java
590.0,590,312,606,0,Java
,3310,4446,4447,1,C
1748.0,1748,1408,1683,0,Java
1487.0,1487,1408,1498,0,Java
,3169,3175,3184,1,C
,3682,3617,3724,1,C
3165.0,3165,2792,2975,0,Java
1907.0,1907,1408,1542,0,Java
,3122,3114,3127,1,C
531.0,531,312,547,0,Java
2808.0,2808,2232,2612,0,Java
1696.0,1696,1408,1649,0,Java
,4130,4630,4631,1,C
2976.0,2976,2669,2783,0,Java
294.0,294,199,300,0,Java
606.0,606,308,622,0,Java
,4198,4272,4282,1,C
,4117,4614,4615,1,C
,3892,3879,3954,1,C
1555.0,1555,1408,1556,0,Java
1240.0,1240,1212,1259,0,Java
,3113,3114,3115,1,C
2515.0,2515,2162,2319,0,Java
2508.0,2508,2162,2312,0,Java
,3743,3750,3786,0,C
1756.0,1756,1408,1688,1,Java
2147.0,2147,1884,1927,1,Java
1408.0,1408,1408,1424,0,Java
,3928,3904,3991,1,C
1454.0,1454,1408,1469,0,Java
,4186,4702,4703,1,C
,3767,3750,3810,1,C
,3244,4314,4315,1,C
,3529,3556,3563,0,C
1444.0,1444,1408,1459,0,Java
,3464,3416,3485,1,C
,3955,3879,4018,1,C
1017.0,1017,312,1033,0,Java
1570.0,1570,1408,1568,1,Java
,3466,3488,3489,1,C
,3451,3416,3472,0,C
,3738,3750,3781,0,C
2587.0,2587,2158,2391,0,Java
195.0,195,199,201,0,Java
3080.0,3080,2813,2890,0,Java
3194.0,3194,2790,3004,0,Java
,3185,3175,3200,1,C
,3672,3638,3714,0,C
670.0,670,303,686,0,Java
1126.0,1126,1068,1143,1,Java
2043.0,2043,1408,1849,0,Java
2454.0,2454,2148,2258,0,Java
1421.0,1421,1408,1437,0,Java
515.0,515,310,530,0,Java
1.0,1,0,2,0,Java
,3228,3244,3246,1,C
,3370,4566,4567,1,C
851.0,851,355,867,0,Java
2367.0,2367,2162,2163,0,Java
,3547,3560,3582,0,C
3154.0,3154,2792,2964,0,Java
1258.0,1258,1212,1277,0,Java
1760.0,1760,1408,1575,0,Java
2549.0,2549,2160,2353,0,Java
1281.0,1281,1212,1299,0,Java
2146.0,2146,1884,1926,1,Java
1348.0,1348,1212,1363,0,Java
75.0,75,0,77,0,Java
2181.0,2181,1931,1963,0,Java
1712.0,1712,1408,1658,0,Java
1134.0,1134,1068,1151,1,Java
2206.0,2206,1931,1988,0,Java
1085.0,1085,1068,1102,1,Java
858.0,858,312,874,1,Java
3107.0,3107,2813,2917,0,Java
707.0,707,303,723,0,Java
,3625,3620,3667,0,C
2394.0,2394,2141,2192,0,Java
2762.0,2762,2179,2566,0,Java
,3204,4296,4297,1,C
2427.0,2427,2196,2230,0,Java
634.0,634,303,650,0,Java
1007.0,1007,306,1023,0,Java
3077.0,3077,2792,2887,0,Java
1780.0,1780,1408,1577,0,Java
2288.0,2288,2001,2071,0,Java
1167.0,1167,1068,1184,1,Java
1723.0,1723,1408,1665,0,Java
,3221,3221,3238,1,C
,3403,3416,3424,1,C
2813.0,2813,2148,2617,0,Java
2817.0,2817,2158,2621,0,Java
1972.0,1972,1408,1756,0,Java
,3302,4430,4431,1,C
2506.0,2506,2137,2310,0,Java
2776.0,2776,2154,2580,0,Java
,3139,3142,3149,1,C
1435.0,1435,1408,1451,0,Java
1181.0,1181,1068,1198,1,Java
3053.0,3053,2790,2863,0,Java
1917.0,1917,1408,1782,0,Java
1304.0,1304,1212,1320,0,Java
473.0,473,306,488,0,Java
3120.0,3120,2792,2930,0,Java
2099.0,2099,1874,1878,1,Java
1331.0,1331,1212,1347,0,Java
89.0,89,4,92,0,Java
2662.0,2662,2141,2466,0,Java
741.0,741,312,757,0,Java
2253.0,2253,2001,2036,1,Java
1380.0,1380,1212,1394,0,Java
3081.0,3081,2792,2891,0,Java
145.0,145,109,149,0,Java
,3335,4496,4497,1,C
331.0,331,312,343,0,Java
2203.0,2203,1931,1985,0,Java
752.0,752,306,768,1,Java
2450.0,2450,2219,2254,0,Java
,3205,3221,3222,1,C
,3752,3750,3795,1,C
94.0,94,0,97,0,Java
2831.0,2831,2139,2635,0,Java
3010.0,3010,2792,2820,0,Java
620.0,620,308,636,0,Java
3069.0,3069,2792,2879,0,Java
,4047,4105,4111,1,C
,3977,3885,4040,1,C
341.0,341,306,353,0,Java
660.0,660,322,676,0,Java
2992.0,2992,2792,2801,0,Java
3085.0,3085,2792,2895,0,Java
2484.0,2484,2148,2288,0,Java
,3420,3416,3441,1,C
,3879,3883,3940,1,C
1172.0,1172,1068,1189,1,Java
2726.0,2726,2137,2530,0,Java
2438.0,2438,2193,2242,0,Java
2227.0,2227,2001,2010,1,Java
838.0,838,306,854,1,Java
617.0,617,306,633,0,Java
342.0,342,322,354,0,Java
3193.0,3193,2792,3003,0,Java
1597.0,1597,1408,1423,0,Java
,3748,3750,3791,1,C
3233.0,3233,2792,3043,0,Java
387.0,387,322,401,0,Java
,3336,4498,4499,1,C
,3803,3824,3852,1,C
3212.0,3212,2792,3022,0,Java
2517.0,2517,2143,2321,0,Java
,3333,4492,4493,1,C
,3473,3490,3500,1,C
,3471,3488,3498,1,C
2283.0,2283,2001,2066,1,Java
,3800,3824,3849,1,C
501.0,501,306,516,0,Java
,3114,3116,3117,1,C
1783.0,1783,1408,1706,1,Java
,4164,4660,4661,1,C
,3931,3908,3994,1,C
2612.0,2612,2212,2416,0,Java
776.0,776,306,792,0,Java
,3612,3624,3653,0,C
2503.0,2503,2152,2307,0,Java
3011.0,3011,2790,2821,0,Java
,3232,3244,3250,1,C
,3112,3112,3113,1,C
1725.0,1725,1408,1666,0,Java
2749.0,2749,2193,2553,0,Java
534.0,534,303,550,0,Java
1124.0,1124,1068,1141,1,Java
1592.0,1592,1408,1582,0,Java
867.0,867,306,883,0,Java
1171.0,1171,1068,1188,1,Java
,3759,3750,3802,1,C
,4187,4704,4705,1,C
2528.0,2528,2150,2332,0,Java
767.0,767,312,783,0,Java
668.0,668,306,684,0,Java
,3835,3879,3888,1,C
1955.0,1955,1408,1427,0,Java
408.0,408,322,422,0,Java
1594.0,1594,1408,1584,0,Java
,3378,3397,3398,1,C
2298.0,2298,2001,2081,0,Java
914.0,914,312,930,0,Java
,4060,4105,4124,1,C
935.0,935,306,951,0,Java
1070.0,1070,1068,1087,1,Java
46.0,46,4,48,0,Java
1947.0,1947,1408,1468,1,Java
1910.0,1910,1408,1778,0,Java
881.0,881,306,897,0,Java
,3959,3879,4022,1,C
,3450,3416,3471,1,C
2703.0,2703,2219,2507,0,Java
,3908,3885,3970,1,C
,3719,3750,3762,1,C
679.0,679,306,695,0,Java
2881.0,2881,2669,2688,0,Java
,4122,4620,4621,1,C
1604.0,1604,1408,1588,0,Java
2434.0,2434,2154,2238,0,Java
240.0,240,199,246,0,Java
,3987,3879,4050,1,C
,3860,3919,3920,1,C
2604.0,2604,2196,2408,0,Java
2368.0,2368,2137,2164,0,Java
2671.0,2671,2179,2475,0,Java
,4124,4622,4623,1,C
2108.0,2108,1884,1888,1,Java
2897.0,2897,2669,2704,0,Java
2792.0,2792,2137,2596,0,Java
2697.0,2697,2162,2501,0,Java
2839.0,2839,2196,2643,0,Java
,3349,4524,4525,1,C
2860.0,2860,2659,2666,1,Java
,3801,3830,3850,1,C
1102.0,1102,1068,1119,1,Java
,3702,3617,3744,0,C
1279.0,1279,1212,1297,1,Java
1300.0,1300,1212,1316,0,Java
787.0,787,312,803,0,Java
875.0,875,322,891,0,Java
20.0,20,4,22,0,Java
,3932,3883,3995,1,C
577.0,577,306,593,0,Java
2651.0,2651,2145,2455,0,Java
933.0,933,355,949,0,Java
3247.0,3247,2792,3057,0,Java
581.0,581,308,597,0,Java
3161.0,3161,2792,2971,0,Java
3195.0,3195,2792,3005,0,Java
661.0,661,303,677,0,Java
1508.0,1508,1408,1516,0,Java
,3286,4398,4399,1,C
,3689,3617,3731,1,C
1173.0,1173,1068,1190,1,Java
1413.0,1413,1408,1429,0,Java
1580.0,1580,1408,1573,0,Java
1700.0,1700,1408,1615,0,Java
,3545,3556,3579,0,C
,4103,4606,4607,1,C
1003.0,1003,312,1019,0,Java
,3904,3896,3966,1,C
913.0,913,303,929,0,Java
,3990,3908,4053,1,C
2302.0,2302,2001,2085,0,Java
12.0,12,0,14,0,Java
2447.0,2447,2143,2251,0,Java
1599.0,1599,1408,1467,0,Java
2874.0,2874,2669,2681,0,Java
1361.0,1361,1212,1375,0,Java
1496.0,1496,1408,1505,0,Java
887.0,887,390,903,0,Java
1419.0,1419,1408,1435,0,Java
1969.0,1969,1408,1416,0,Java
2643.0,2643,2179,2447,0,Java
124.0,124,109,128,0,Java
3025.0,3025,2792,2835,0,Java
1157.0,1157,1068,1174,1,Java
,3182,4288,4289,1,C
1584.0,1584,1408,1576,0,Java
,3632,3620,3674,0,C
,3142,3118,3153,1,C
2409.0,2409,2139,2210,0,Java
1684.0,1684,1408,1642,0,Java
,3558,3556,3593,1,C
825.0,825,308,841,0,Java
1063.0,1063,1068,1080,1,Java
2461.0,2461,2160,2265,0,Java
1546.0,1546,1408,1549,0,Java
1905.0,1905,1408,1777,1,Java
2269.0,2269,2001,2052,0,Java
,3218,3221,3235,1,C
,3576,3560,3611,0,C
,3806,3824,3855,1,C
,3609,3617,3650,0,C
,3668,3613,3710,0,C
1060.0,1060,1068,1077,1,Java
2344.0,2344,2001,2127,0,Java
1324.0,1324,1212,1340,0,Java
,3673,3624,3715,0,C
1538.0,1538,1408,1542,0,Java
,3530,3560,3564,1,C
1424.0,1424,1408,1440,0,Java
391.0,391,306,405,0,Java
270.0,270,199,276,0,Java
2693.0,2693,2143,2497,0,Java
1954.0,1954,1408,1801,0,Java
1856.0,1856,1408,1751,0,Java
2112.0,2112,1884,1892,1,Java
3217.0,3217,2792,3027,0,Java
2537.0,2537,2150,2341,0,Java
747.0,747,312,763,1,Java
,3329,4484,4485,1,C
116.0,116,109,120,1,Java
800.0,800,312,816,0,Java
2474.0,2474,2145,2278,0,Java
1711.0,1711,1408,1657,1,Java
535.0,535,306,551,0,Java
1531.0,1531,1408,1536,0,Java
2323.0,2323,2001,2106,1,Java
2011.0,2011,1408,1645,0,Java
1785.0,1785,1408,1707,0,Java
3028.0,3028,2792,2838,0,Java
2057.0,2057,1408,1500,0,Java
3049.0,3049,2790,2859,0,Java
,4085,4150,4155,1,C
332.0,332,306,344,0,Java
2661.0,2661,2148,2465,0,Java
,4139,4638,4639,1,C
2678.0,2678,2202,2482,0,Java
954.0,954,322,970,0,Java
2259.0,2259,2001,2042,0,Java
292.0,292,199,298,0,Java
489.0,489,306,504,1,Java
2826.0,2826,2148,2630,0,Java
921.0,921,312,937,0,Java
,3805,3815,3854,1,C
351.0,351,306,364,0,Java
1453.0,1453,1408,1468,1,Java
1942.0,1942,1408,1796,0,Java
1491.0,1491,1408,1502,1,Java
,3404,3416,3425,1,C
2012.0,2012,1408,1618,0,Java
234.0,234,199,240,0,Java
,3351,4528,4529,1,C
2265.0,2265,2001,2048,0,Java
2264.0,2264,2001,2047,0,Java
2059.0,2059,1408,1854,0,Java
2918.0,2918,2669,2725,0,Java
2417.0,2417,2219,2220,0,Java
2984.0,2984,2792,2793,0,Java
,3502,3492,3531,1,C
1921.0,1921,1408,1786,0,Java
3062.0,3062,2790,2872,1,Java
127.0,127,109,131,1,Java
2945.0,2945,2669,2752,0,Java
,3735,3750,3778,1,C
,3452,3416,3473,1,C
276.0,276,199,282,0,Java
1411.0,1411,1408,1427,0,Java
986.0,986,306,1002,0,Java
3287.0,3287,2790,3097,0,Java
2019.0,2019,1408,1419,0,Java
6.0,6,4,8,0,Java
,3417,3416,3438,1,C
,3392,3397,3412,1,C
26.0,26,0,28,0,Java
2235.0,2235,2001,2018,0,Java
868.0,868,303,884,0,Java
1310.0,1310,1251,1326,0,Java
,3429,3416,3450,1,C
1610.0,1610,1408,1509,0,Java
1305.0,1305,1212,1321,0,Java
2305.0,2305,2001,2088,0,Java
2088.0,2088,1408,1869,0,Java
105.0,105,0,108,0,Java
2939.0,2939,2669,2746,0,Java
3189.0,3189,2792,2999,0,Java
3197.0,3197,2792,3007,0,Java
768.0,768,303,784,0,Java
2248.0,2248,2001,2031,0,Java
196.0,196,199,202,0,Java
722.0,722,306,738,0,Java
2948.0,2948,2669,2755,0,Java
,4017,3912,4080,1,C
1552.0,1552,1408,1554,0,Java
1941.0,1941,1408,1550,1,Java
745.0,745,312,761,0,Java
2142.0,2142,1884,1922,1,Java
,3656,3638,3698,0,C
,3325,4476,4477,1,C
1743.0,1743,1408,1680,0,Java
700.0,700,308,716,0,Java
5.0,5,0,7,0,Java
1275.0,1275,1212,1293,1,Java
842.0,842,306,858,0,Java
1765.0,1765,1408,1694,0,Java
2950.0,2950,2669,2757,0,Java
1693.0,1693,1408,1648,0,Java
796.0,796,306,812,1,Java
1470.0,1470,1408,1484,0,Java
,3740,3750,3783,1,C
1892.0,1892,1408,1550,0,Java
3234.0,3234,2792,3044,0,Java
2366.0,2366,2160,2161,0,Java
2579.0,2579,2143,2383,0,Java
1083.0,1083,1068,1100,1,Java
10.0,10,4,12,1,Java
,3470,3496,3497,1,C
,3395,3397,3415,1,C
1001.0,1001,306,1017,0,Java
2542.0,2542,2162,2346,0,Java
1158.0,1158,1068,1175,1,Java
2459.0,2459,2202,2263,0,Java
804.0,804,322,820,0,Java
,3620,3617,3662,1,C
3000.0,3000,2792,2809,0,Java
641.0,641,308,657,0,Java
,4127,4626,4627,1,C
334.0,334,312,346,0,Java
2106.0,2106,1884,1886,1,Java
,3845,3879,3901,1,C
21.0,21,0,23,0,Java
2535.0,2535,2137,2339,0,Java
2251.0,2251,2001,2034,0,Java
2109.0,2109,1884,1889,1,Java
576.0,576,306,592,0,Java
,3954,3890,4017,1,C
259.0,259,199,265,0,Java
1084.0,1084,1068,1101,1,Java
1821.0,1821,1408,1731,0,Java
1601.0,1601,1408,1538,0,Java
475.0,475,312,490,0,Java
,4046,4105,4110,0,C
,3777,3824,3825,1,C
173.0,173,109,177,0,Java
,3943,3879,4006,1,C
329.0,329,312,341,0,Java
2321.0,2321,2001,2104,0,Java
2136.0,2136,1884,1916,1,Java
152.0,152,109,156,0,Java
3237.0,3237,2792,3047,0,Java
765.0,765,306,781,0,Java
1989.0,1989,1408,1819,0,Java
2037.0,2037,1408,1695,0,Java
2959.0,2959,2669,2766,0,Java
,3272,4370,4371,1,C
1139.0,1139,1068,1156,1,Java
624.0,624,322,640,0,Java
273.0,273,199,279,0,Java
,3685,3620,3727,0,C
3068.0,3068,2790,2878,0,Java
1059.0,1059,1068,1076,1,Java
1635.0,1635,1408,1609,0,Java
2098.0,2098,1874,1877,1,Java
,3707,3613,3749,0,C
2816.0,2816,2232,2620,0,Java
,3524,3554,3555,1,C
633.0,633,303,649,0,Java
3241.0,3241,2792,3051,0,Java
328.0,328,306,340,0,Java
,3590,3629,3630,0,C
367.0,367,310,380,0,Java
1971.0,1971,1408,1808,0,Java
999.0,999,303,1015,0,Java
,4110,4150,4184,1,C
216.0,216,199,222,0,Java
2844.0,2844,2644,2649,1,Java
628.0,628,303,644,0,Java
,3504,3505,3533,1,C
2529.0,2529,2154,2333,0,Java
166.0,166,109,170,1,Java
22.0,22,0,24,0,Java
2282.0,2282,2001,2065,0,Java
2429.0,2429,2232,2233,0,Java
60.0,60,4,62,0,Java
1389.0,1389,1402,1404,1,Java
1299.0,1299,1212,1315,0,Java
3170.0,3170,2792,2980,0,Java
,4115,4139,4190,1,C
,3812,3815,3861,1,C
,3795,3830,3844,1,C
,3768,3750,3811,1,C
1946.0,1946,1408,1414,0,Java
849.0,849,306,865,0,Java
376.0,376,303,389,0,Java
208.0,208,199,214,0,Java
2201.0,2201,1934,1983,0,Java
,3910,3885,3972,1,C
2642.0,2642,2162,2446,0,Java
2652.0,2652,2137,2456,0,Java
,4034,3904,4097,1,C
,3462,3416,3483,1,C
596.0,596,355,612,0,Java
2563.0,2563,2196,2367,0,Java
1337.0,1337,1212,1353,0,Java
2731.0,2731,2168,2535,0,Java
,3437,3416,3458,0,C
1883.0,1883,1408,1414,0,Java
3257.0,3257,2792,3067,0,Java
1620.0,1620,1408,1602,0,Java
,3567,3558,3602,1,C
54.0,54,0,56,1,Java
375.0,375,306,388,0,Java
1744.0,1744,1408,1412,0,Java
3172.0,3172,2790,2982,0,Java
715.0,715,308,731,0,Java
2880.0,2880,2669,2687,0,Java
1498.0,1498,1408,1507,0,Java
1526.0,1526,1408,1531,0,Java
2398.0,2398,2141,2198,0,Java
275.0,275,199,281,1,Java
1807.0,1807,1408,1725,0,Java
2532.0,2532,2219,2336,0,Java
,3127,3114,3134,1,C
2885.0,2885,2669,2692,0,Java
1681.0,1681,1408,1639,0,Java
,3150,3118,3161,1,C
2406.0,2406,2148,2207,0,Java
3071.0,3071,2813,2881,0,Java
794.0,794,312,810,0,Java
1729.0,1729,1408,1670,0,Java
1750.0,1750,1408,1685,0,Java
,3935,3904,3998,1,C
,3775,3813,3821,1,C
119.0,119,109,123,0,Java
1596.0,1596,1408,1585,0,Java
1618.0,1618,1408,1600,0,Java
2921.0,2921,2669,2728,0,Java
975.0,975,306,991,0,Java
2845.0,2845,2644,2650,1,Java
,3219,3221,3236,1,C
2462.0,2462,2232,2266,0,Java
,3680,3638,3722,1,C
943.0,943,355,959,0,Java
1755.0,1755,1408,1588,0,Java
3125.0,3125,2792,2935,0,Java
205.0,205,199,211,0,Java
3137.0,3137,2790,2947,0,Java
1460.0,1460,1408,1475,0,Java
398.0,398,306,412,0,Java
1178.0,1178,1068,1195,1,Java
,3901,3879,3963,1,C
,3663,3617,3705,1,C
,3442,3416,3463,0,C
,4195,4272,4279,1,C
,3671,3624,3713,0,C
1551.0,1551,1408,1553,0,Java
,3605,3617,3646,1,C
645.0,645,322,661,0,Java
1609.0,1609,1408,1592,0,Java
1423.0,1423,1408,1439,0,Java
218.0,218,199,224,1,Java
1317.0,1317,1212,1333,0,Java
,3675,3620,3717,0,C
,3729,3750,3772,1,C
1583.0,1583,1408,1490,0,Java
,3779,3824,3827,1,C
3158.0,3158,2813,2968,0,Java
,3944,3885,4007,1,C
2898.0,2898,2669,2705,0,Java
2328.0,2328,2001,2111,0,Java
,3337,4500,4501,1,C
190.0,190,179,195,1,Java
,3407,3416,3428,0,C
1217.0,1217,1212,1235,0,Java
2853.0,2853,2644,2658,1,Java
1843.0,1843,1408,1744,0,Java
,3600,3613,3641,0,C
344.0,344,306,357,0,Java
1081.0,1081,1068,1098,1,Java
,3998,3881,4061,1,C
,3398,3416,3419,0,C
1544.0,1544,1408,1548,0,Java
,3862,3912,3922,1,C
2920.0,2920,2669,2727,0,Java
551.0,551,312,567,0,Java
2223.0,2223,2001,2006,0,Java
1808.0,1808,1408,1655,0,Java
2699.0,2699,2137,2503,0,Java
2877.0,2877,2669,2684,0,Java
1581.0,1581,1408,1574,0,Java
295.0,295,199,301,0,Java
1381.0,1381,1212,1395,0,Java
1351.0,1351,1212,1366,0,Java
1695.0,1695,1408,1412,0,Java
1850.0,1850,1408,1748,0,Java
